Date,단기채로그,중기채로그,ksp로그,iau로그,dbc로그,vnq로그,nsd로그,상승,코스피
2007-12-27,0.0001540909529982315,0.0003618527291315843,0.0009959922775699681,-0.001102446878765484,0.0034848995679608308,-0.020102939080616444,-0.028193949526339246,0,1908.6199951171875
2007-12-28,0.00012111799430769565,-0.00033426329316732506,-0.006038244837499818,0.017495288422030963,-0.0031675249368166014,-0.017722666809387277,0.010437486281714925,0,1897.1300048828125
2007-12-31,0.0004645941567300582,0.0005359664797950359,0.0,-0.007010007361818893,0.0012681131226521813,0.008168488395714046,0.007503983053768426,0,1897.1300048828125
2008-01-02,5.708238320956127e-05,-0.0031462306950853502,-0.02329347952639438,0.02916430337134024,0.027193484426051295,-0.0030958593386753996,-0.025788825611944066,0,1853.449951171875
2008-01-03,0.00014951522070916212,2.3467092175266657e-05,-0.0003885244243191366,0.00797843465658854,0.007679401413679177,-0.03166995715971055,-0.018837212647745627,0,1852.72998046875
2008-01-04,0.0001572095187185596,-0.00024110554685563557,0.006010863369344754,-0.003629359131917198,-0.005830898187717537,-0.041446986420691,-0.05851409755411874,0,1863.9000244140625
2008-01-07,0.00038784227373156455,0.000558447576510801,-0.017732348134684273,-0.003995821209174633,-0.018326463618813182,0.009263841123437366,0.0206194272153315,0,1831.1400146484375
2008-01-08,0.00010705810590039277,-0.0021191051412898787,-0.002685009794502591,0.02281823175970521,0.00904983495677536,-0.03523471966821923,-0.04602891091297767,0,1826.22998046875
2008-01-09,0.00016293209158213529,0.0004891568650702283,0.009938235543542007,-0.00046047780490487966,-0.009990597596679418,0.017506988094097675,0.028540886924122155,0,1844.469970703125
2008-01-10,0.00017787928399926045,0.0025244585326102964,-0.01073250959057237,0.017352081864483004,-0.004717826184740481,0.015288462956171589,0.027314329107201107,0,1824.780029296875
2008-01-11,0.00029456469041377886,0.005019984421897661,-0.023571604196271245,0.0036149595577361637,0.00910095642957609,0.0001742544900849019,0.0017366893214618706,0,1782.27001953125
2008-01-14,0.0005216691252574179,0.0019162840039523843,-0.009238691213245609,0.010878828882116665,0.012418685448377875,-0.004193354933874627,0.009714078380630209,0,1765.8800048828125
2008-01-15,0.00027839976092103313,0.005501231563375342,-0.01077777016868886,-0.01573954287115198,-0.012418685448377875,-0.02052038409458934,-0.052254506299993064,0,1746.949951171875
2008-01-16,0.00015662649687087082,0.0016695655713174773,-0.024323884210031288,-0.017719781614131236,-0.009416266787015015,0.011373322797942453,-0.07812067441814463,0,1704.969970703125
2008-01-17,7.019478736047802e-05,-1.6056412972531575e-05,0.010838647528381706,0.00023063718711702208,-0.013013952550871455,-0.013699729065769883,-0.07890135019290856,0,1723.550048828125
